"Order ID","Customer ID",RowNum
US-2014-143581,BS-11365,20
US-2014-143581,BS-11365,21
US-2014-143581,BS-11365,22
US-2014-143581,BS-11365,23
US-2014-143581,BS-11365,24
US-2014-148194,BS-11365,25
US-2014-148194,BS-11365,26
US-2014-148194,BS-11365,27
US-2014-148194,BS-11365,28
US-2014-148194,BS-11365,29
US-2014-148194,BS-11365,30
US-2014-148194,BS-11365,31
US-2014-148194,BS-11365,32
US-2014-148194,BS-11365,33
US-2014-148194,BS-11365,34
US-2014-148194,BS-11365,35
US-2014-148194,BS-11365,36
US-2016-107440,BS-11365,37
US-2016-107440,BS-11365,38
US-2016-107440,BS-11365,39
US-2016-107440,BS-11365,40
US-2016-107440,BS-11365,41
US-2016-107440,BS-11365,42
US-2016-107440,BS-11365,43
US-2016-107440,BS-11365,44
US-2016-107440,BS-11365,45
US-2016-107440,BS-11365,46
US-2016-107440,BS-11365,47
US-2016-107440,BS-11365,48
US-2016-107440,BS-11365,49
US-2016-107440,BS-11365,50
US-2016-107440,BS-11365,51
US-2016-107440,BS-11365,52
US-2016-107440,BS-11365,53
US-2016-107440,BS-11365,54
CA-2015-142475,BS-11380,1
CA-2015-142475,BS-11380,2
CA-2015-142475,BS-11380,3
CA-2015-142475,BS-11380,4
CA-2015-142475,BS-11380,5
CA-2015-142475,BS-11380,6
CA-2017-116288,BS-11380,7
CA-2017-116288,BS-11380,8
CA-2017-116288,BS-11380,9
CA-2017-116288,BS-11380,10
CA-2017-116288,BS-11380,11
CA-2017-116288,BS-11380,12
CA-2017-160633,BS-11380,13
CA-2017-160633,BS-11380,14
CA-2017-160633,BS-11380,15
CA-2017-160633,BS-11380,16
CA-2017-160633,BS-11380,17
CA-2017-160633,BS-11380,18
CA-2017-160633,BS-11380,19
CA-2017-160633,BS-11380,20
CA-2017-160633,BS-11380,21
CA-2017-160633,BS-11380,22
CA-2017-160633,BS-11380,23
CA-2017-160633,BS-11380,24
CA-2017-160633,BS-11380,25
CA-2017-160633,BS-11380,26
CA-2017-160633,BS-11380,27
CA-2017-160633,BS-11380,28
CA-2017-160633,BS-11380,29
CA-2017-160633,BS-11380,30
US-2014-134712,BS-11380,31
US-2014-134712,BS-11380,32
US-2014-134712,BS-11380,33
US-2014-134712,BS-11380,34
US-2014-134712,BS-11380,35
US-2014-134712,BS-11380,36
US-2017-112347,BS-11380,37
US-2017-112347,BS-11380,38
US-2017-112347,BS-11380,39
US-2017-112347,BS-11380,40
US-2017-112347,BS-11380,41
US-2017-112347,BS-11380,42
US-2017-112347,BS-11380,43
US-2017-112347,BS-11380,44
US-2017-112347,BS-11380,45
US-2017-112347,BS-11380,46
US-2017-112347,BS-11380,47
US-2017-112347,BS-11380,48
US-2017-112347,BS-11380,49
US-2017-112347,BS-11380,50
US-2017-112347,BS-11380,51
US-2017-112347,BS-11380,52
US-2017-112347,BS-11380,53
US-2017-112347,BS-11380,54
US-2017-112347,BS-11380,55
US-2017-112347,BS-11380,56
US-2017-112347,BS-11380,57
US-2017-112347,BS-11380,58
US-2017-112347,BS-11380,59
US-2017-112347,BS-11380,60
US-2017-112347,BS-11380,61
US-2017-112347,BS-11380,62
US-2017-112347,BS-11380,63
US-2017-112347,BS-11380,64
US-2017-112347,BS-11380,65
US-2017-112347,BS-11380,66
US-2017-112347,BS-11380,67
US-2017-112347,BS-11380,68
US-2017-112347,BS-11380,69
US-2017-112347,BS-11380,70
US-2017-112347,BS-11380,71
US-2017-112347,BS-11380,72
CA-2014-106376,BS-11590,1
CA-2014-106376,BS-11590,2
CA-2014-106376,BS-11590,3
CA-2014-106376,BS-11590,4
CA-2014-106376,BS-11590,5
CA-2014-106376,BS-11590,6
CA-2014-106376,BS-11590,7
CA-2014-106376,BS-11590,8
CA-2014-106376,BS-11590,9
CA-2014-106376,BS-11590,10
CA-2014-106376,BS-11590,11
CA-2014-106376,BS-11590,12
CA-2014-107398,BS-11590,13
CA-2014-107398,BS-11590,14
CA-2014-107398,BS-11590,15
CA-2014-107398,BS-11590,16
CA-2014-107398,BS-11590,17
CA-2014-107398,BS-11590,18
CA-2014-107398,BS-11590,19
CA-2014-107398,BS-11590,20
CA-2014-107398,BS-11590,21
CA-2014-107398,BS-11590,22
CA-2014-107398,BS-11590,23
CA-2014-107398,BS-11590,24
CA-2014-107398,BS-11590,25
CA-2014-107398,BS-11590,26
CA-2014-107398,BS-11590,27
CA-2014-107398,BS-11590,28
CA-2014-107398,BS-11590,29
CA-2014-107398,BS-11590,30
CA-2014-149524,BS-11590,31
CA-2014-149524,BS-11590,32
CA-2014-149524,BS-11590,33
CA-2014-149524,BS-11590,34
CA-2014-149524,BS-11590,35
CA-2014-149524,BS-11590,36
CA-2016-105900,BS-11590,37
CA-2016-105900,BS-11590,38
CA-2016-105900,BS-11590,39
CA-2016-105900,BS-11590,40
CA-2016-105900,BS-11590,41
CA-2016-105900,BS-11590,42
US-2015-109015,BS-11590,43
US-2015-109015,BS-11590,44
US-2015-109015,BS-11590,45
US-2015-109015,BS-11590,46
US-2015-109015,BS-11590,47
US-2015-109015,BS-11590,48
US-2015-109015,BS-11590,49
US-2015-109015,BS-11590,50
US-2015-109015,BS-11590,51
US-2015-109015,BS-11590,52
US-2015-109015,BS-11590,53
US-2015-109015,BS-11590,54
US-2017-109610,BS-11590,55
US-2017-109610,BS-11590,56
US-2017-109610,BS-11590,57
US-2017-109610,BS-11590,58
US-2017-109610,BS-11590,59
US-2017-109610,BS-11590,60
CA-2014-126032,BS-11665,1
CA-2014-126032,BS-11665,2
CA-2014-126032,BS-11665,3
CA-2014-126032,BS-11665,4
CA-2014-126032,BS-11665,5
CA-2014-126032,BS-11665,6
CA-2015-126725,BS-11665,7
CA-2015-126725,BS-11665,8
CA-2015-126725,BS-11665,9
CA-2015-126725,BS-11665,10
CA-2015-126725,BS-11665,11
CA-2015-126725,BS-11665,12
CA-2015-126725,BS-11665,13
CA-2015-126725,BS-11665,14
CA-2015-126725,BS-11665,15
CA-2015-126725,BS-11665,16
CA-2015-126725,BS-11665,17
CA-2015-126725,BS-11665,18
CA-2015-126725,BS-11665,19
CA-2015-126725,BS-11665,20
CA-2015-126725,BS-11665,21
CA-2015-126725,BS-11665,22
CA-2015-126725,BS-11665,23
CA-2015-126725,BS-11665,24
CA-2015-126725,BS-11665,25
CA-2015-126725,BS-11665,26
CA-2015-126725,BS-11665,27
CA-2015-126725,BS-11665,28
CA-2015-126725,BS-11665,29
CA-2015-126725,BS-11665,30
CA-2015-126725,BS-11665,31
CA-2015-126725,BS-11665,32
CA-2015-126725,BS-11665,33
CA-2015-126725,BS-11665,34
CA-2015-126725,BS-11665,35
CA-2015-126725,BS-11665,36
CA-2015-126725,BS-11665,37
CA-2015-126725,BS-11665,38
CA-2015-126725,BS-11665,39
CA-2015-126725,BS-11665,40
CA-2015-126725,BS-11665,41
CA-2015-126725,BS-11665,42
CA-2015-126725,BS-11665,43
CA-2015-126725,BS-11665,44
CA-2015-126725,BS-11665,45
CA-2015-126725,BS-11665,46
CA-2015-126725,BS-11665,47
CA-2015-126725,BS-11665,48
CA-2016-101791,BS-11665,49
CA-2016-101791,BS-11665,50
CA-2016-101791,BS-11665,51
CA-2016-101791,BS-11665,52
CA-2016-101791,BS-11665,53
CA-2016-101791,BS-11665,54
CA-2016-101791,BS-11665,55
CA-2016-101791,BS-11665,56
CA-2016-101791,BS-11665,57
CA-2016-101791,BS-11665,58
CA-2016-101791,BS-11665,59
CA-2016-101791,BS-11665,60
CA-2016-101791,BS-11665,61
CA-2016-101791,BS-11665,62
CA-2016-101791,BS-11665,63
CA-2016-101791,BS-11665,64
CA-2016-101791,BS-11665,65
CA-2016-101791,BS-11665,66
CA-2014-103373,BS-11755,1
CA-2014-103373,BS-11755,2
CA-2014-103373,BS-11755,3
CA-2014-103373,BS-11755,4
CA-2014-103373,BS-11755,5
CA-2014-103373,BS-11755,6
CA-2014-133690,BS-11755,7
CA-2014-133690,BS-11755,8
CA-2014-133690,BS-11755,9
CA-2014-133690,BS-11755,10
CA-2014-133690,BS-11755,11
CA-2014-133690,BS-11755,12
CA-2014-133690,BS-11755,13
CA-2014-133690,BS-11755,14
CA-2014-133690,BS-11755,15
CA-2014-133690,BS-11755,16
CA-2014-133690,BS-11755,17
CA-2014-133690,BS-11755,18
CA-2015-126137,BS-11755,19
CA-2015-126137,BS-11755,20
CA-2015-126137,BS-11755,21
CA-2015-126137,BS-11755,22
CA-2015-126137,BS-11755,23
CA-2015-126137,BS-11755,24
CA-2016-156748,BS-11755,25
CA-2016-156748,BS-11755,26
CA-2016-156748,BS-11755,27
CA-2016-156748,BS-11755,28
CA-2016-156748,BS-11755,29
CA-2016-156748,BS-11755,30
CA-2016-156748,BS-11755,31
CA-2016-156748,BS-11755,32
CA-2016-156748,BS-11755,33
CA-2016-156748,BS-11755,34
CA-2016-156748,BS-11755,35
CA-2016-156748,BS-11755,36
CA-2016-156748,BS-11755,37
CA-2016-156748,BS-11755,38
CA-2016-156748,BS-11755,39
CA-2016-156748,BS-11755,40
CA-2016-156748,BS-11755,41
CA-2016-156748,BS-11755,42
CA-2017-123778,BS-11755,43
CA-2017-123778,BS-11755,44
CA-2017-123778,BS-11755,45
CA-2017-123778,BS-11755,46
CA-2017-123778,BS-11755,47
CA-2017-123778,BS-11755,48
CA-2017-123778,BS-11755,49
CA-2017-123778,BS-11755,50
CA-2017-123778,BS-11755,51
CA-2017-123778,BS-11755,52
CA-2017-123778,BS-11755,53
CA-2017-123778,BS-11755,54
CA-2017-130631,BS-11755,55
CA-2017-130631,BS-11755,56
CA-2017-130631,BS-11755,57
CA-2017-130631,BS-11755,58
CA-2017-130631,BS-11755,59
CA-2017-130631,BS-11755,60
CA-2017-130631,BS-11755,61
CA-2017-130631,BS-11755,62
CA-2017-130631,BS-11755,63
CA-2017-130631,BS-11755,64
CA-2017-130631,BS-11755,65
CA-2017-130631,BS-11755,66
CA-2017-135069,BS-11755,67
CA-2017-135069,BS-11755,68
CA-2017-135069,BS-11755,69
CA-2017-135069,BS-11755,70
CA-2017-135069,BS-11755,71
CA-2017-135069,BS-11755,72
CA-2015-122371,BS-11800,1
CA-2015-122371,BS-11800,2
CA-2015-122371,BS-11800,3
CA-2015-122371,BS-11800,4
CA-2015-122371,BS-11800,5
CA-2015-122371,BS-11800,6
CA-2015-122371,BS-11800,7
CA-2015-122371,BS-11800,8
CA-2015-122371,BS-11800,9
CA-2015-122371,BS-11800,10
CA-2015-122371,BS-11800,11
CA-2015-122371,BS-11800,12
CA-2017-135279,BS-11800,13
CA-2017-135279,BS-11800,14
CA-2017-135279,BS-11800,15
CA-2017-135279,BS-11800,16
CA-2017-135279,BS-11800,17
CA-2017-135279,BS-11800,18
CA-2017-135279,BS-11800,19
CA-2017-135279,BS-11800,20
CA-2017-135279,BS-11800,21
CA-2017-135279,BS-11800,22
CA-2017-135279,BS-11800,23
CA-2017-135279,BS-11800,24
CA-2017-135279,BS-11800,25
CA-2017-135279,BS-11800,26
CA-2017-135279,BS-11800,27
CA-2017-135279,BS-11800,28
CA-2017-135279,BS-11800,29
CA-2017-135279,BS-11800,30
CA-2017-135279,BS-11800,31
CA-2017-135279,BS-11800,32
CA-2017-135279,BS-11800,33
CA-2017-135279,BS-11800,34
CA-2017-135279,BS-11800,35
CA-2017-135279,BS-11800,36
CA-2017-135279,BS-11800,37
CA-2017-135279,BS-11800,38
CA-2017-135279,BS-11800,39
CA-2017-135279,BS-11800,40
CA-2017-135279,BS-11800,41
CA-2017-135279,BS-11800,42
CA-2017-135279,BS-11800,43
CA-2017-135279,BS-11800,44
CA-2017-135279,BS-11800,45
CA-2017-135279,BS-11800,46
CA-2017-135279,BS-11800,47
CA-2017-135279,BS-11800,48
CA-2014-166954,BT-11305,1
CA-2014-166954,BT-11305,2
CA-2014-166954,BT-11305,3
CA-2014-166954,BT-11305,4
CA-2014-166954,BT-11305,5
CA-2014-166954,BT-11305,6
CA-2014-166954,BT-11305,7
CA-2014-166954,BT-11305,8
CA-2014-166954,BT-11305,9
CA-2014-166954,BT-11305,10
CA-2014-166954,BT-11305,11
CA-2014-166954,BT-11305,12
CA-2014-166954,BT-11305,13
CA-2014-166954,BT-11305,14
CA-2014-166954,BT-11305,15
CA-2014-166954,BT-11305,16
CA-2014-166954,BT-11305,17
CA-2014-166954,BT-11305,18
CA-2015-103723,BT-11305,19
CA-2015-103723,BT-11305,20
CA-2015-103723,BT-11305,21
CA-2015-103723,BT-11305,22
CA-2015-103723,BT-11305,23
CA-2015-103723,BT-11305,24
CA-2015-138002,BT-11305,25
CA-2015-138002,BT-11305,26
CA-2015-138002,BT-11305,27
CA-2015-138002,BT-11305,28
CA-2015-138002,BT-11305,29
CA-2015-138002,BT-11305,30
CA-2015-138002,BT-11305,31
CA-2015-138002,BT-11305,32
CA-2015-138002,BT-11305,33
CA-2015-138002,BT-11305,34
CA-2015-138002,BT-11305,35
CA-2015-138002,BT-11305,36
CA-2015-153612,BT-11305,37
CA-2015-153612,BT-11305,38
CA-2015-153612,BT-11305,39
CA-2015-153612,BT-11305,40
CA-2015-153612,BT-11305,41
CA-2015-153612,BT-11305,42
CA-2017-115994,BT-11305,43
CA-2017-115994,BT-11305,44
CA-2017-115994,BT-11305,45
CA-2017-115994,BT-11305,46
CA-2017-115994,BT-11305,47
CA-2017-115994,BT-11305,48
CA-2017-115994,BT-11305,49
CA-2017-115994,BT-11305,50
CA-2017-115994,BT-11305,51
CA-2017-115994,BT-11305,52
CA-2017-115994,BT-11305,53
CA-2017-115994,BT-11305,54
CA-2014-107769,BT-11395,1
CA-2014-107769,BT-11395,2
CA-2014-107769,BT-11395,3
CA-2014-107769,BT-11395,4
CA-2014-107769,BT-11395,5
CA-2014-107769,BT-11395,6
CA-2015-110016,BT-11395,7
CA-2015-110016,BT-11395,8
CA-2015-110016,BT-11395,9
CA-2015-110016,BT-11395,10
CA-2015-110016,BT-11395,11
CA-2015-110016,BT-11395,12
CA-2015-110016,BT-11395,13
CA-2015-110016,BT-11395,14
CA-2015-110016,BT-11395,15
CA-2015-110016,BT-11395,16
CA-2015-110016,BT-11395,17
CA-2015-110016,BT-11395,18
CA-2015-111325,BT-11395,19
CA-2015-111325,BT-11395,20
CA-2015-111325,BT-11395,21
CA-2015-111325,BT-11395,22
CA-2015-111325,BT-11395,23
CA-2015-111325,BT-11395,24
CA-2016-126935,BT-11395,25
CA-2016-126935,BT-11395,26
CA-2016-126935,BT-11395,27
CA-2016-126935,BT-11395,28
CA-2016-126935,BT-11395,29
CA-2016-126935,BT-11395,30
CA-2017-117513,BT-11395,31
CA-2017-117513,BT-11395,32
CA-2017-117513,BT-11395,33
CA-2017-117513,BT-11395,34
CA-2017-117513,BT-11395,35
CA-2017-117513,BT-11395,36
US-2015-120502,BT-11395,37
US-2015-120502,BT-11395,38
US-2015-120502,BT-11395,39
US-2015-120502,BT-11395,40
US-2015-120502,BT-11395,41
US-2015-120502,BT-11395,42
US-2015-120502,BT-11395,43
US-2015-120502,BT-11395,44
US-2015-120502,BT-11395,45
US-2015-120502,BT-11395,46
US-2015-120502,BT-11395,47
US-2015-120502,BT-11395,48
US-2015-120502,BT-11395,49
US-2015-120502,BT-11395,50
US-2015-120502,BT-11395,51
US-2015-120502,BT-11395,52
US-2015-120502,BT-11395,53
US-2015-120502,BT-11395,54
CA-2014-139283,BT-11440,1
CA-2014-139283,BT-11440,2
CA-2014-139283,BT-11440,3
CA-2014-139283,BT-11440,4
CA-2014-139283,BT-11440,5
CA-2014-139283,BT-11440,6
CA-2014-151946,BT-11440,7
CA-2014-151946,BT-11440,8
CA-2014-151946,BT-11440,9
CA-2014-151946,BT-11440,10
CA-2014-151946,BT-11440,11
CA-2014-151946,BT-11440,12
CA-2014-151946,BT-11440,13
CA-2014-151946,BT-11440,14
CA-2014-151946,BT-11440,15
CA-2014-151946,BT-11440,16
CA-2014-151946,BT-11440,17
CA-2014-151946,BT-11440,18
CA-2014-151946,BT-11440,19
CA-2014-151946,BT-11440,20
CA-2014-151946,BT-11440,21
CA-2014-151946,BT-11440,22
CA-2014-151946,BT-11440,23
CA-2014-151946,BT-11440,24
CA-2014-151946,BT-11440,25
CA-2014-151946,BT-11440,26
CA-2014-151946,BT-11440,27
CA-2014-151946,BT-11440,28
CA-2014-151946,BT-11440,29
CA-2014-151946,BT-11440,30
CA-2016-106383,BT-11440,31
CA-2016-106383,BT-11440,32
CA-2016-106383,BT-11440,33
CA-2016-106383,BT-11440,34
CA-2016-106383,BT-11440,35
CA-2016-106383,BT-11440,36
US-2016-163461,BT-11440,37
US-2016-163461,BT-11440,38
US-2016-163461,BT-11440,39
US-2016-163461,BT-11440,40
US-2016-163461,BT-11440,41
US-2016-163461,BT-11440,42
CA-2015-165085,BT-11485,1
CA-2015-165085,BT-11485,2
CA-2015-165085,BT-11485,3
CA-2015-165085,BT-11485,4
CA-2015-165085,BT-11485,5
CA-2015-165085,BT-11485,6
CA-2015-165085,BT-11485,7
CA-2015-165085,BT-11485,8
CA-2015-165085,BT-11485,9
CA-2015-165085,BT-11485,10
CA-2015-165085,BT-11485,11
CA-2015-165085,BT-11485,12
CA-2016-122511,BT-11485,13
CA-2016-122511,BT-11485,14
CA-2016-122511,BT-11485,15
CA-2016-122511,BT-11485,16
CA-2016-122511,BT-11485,17
CA-2016-122511,BT-11485,18
CA-2014-104780,BT-11530,1
CA-2014-104780,BT-11530,2
CA-2014-104780,BT-11530,3
CA-2014-104780,BT-11530,4
CA-2014-104780,BT-11530,5
CA-2014-104780,BT-11530,6
CA-2014-146864,BT-11530,7
CA-2014-146864,BT-11530,8
CA-2014-146864,BT-11530,9
CA-2014-146864,BT-11530,10
CA-2014-146864,BT-11530,11
CA-2014-146864,BT-11530,12
CA-2016-148208,BT-11530,13
CA-2016-148208,BT-11530,14
CA-2016-148208,BT-11530,15
CA-2016-148208,BT-11530,16
CA-2016-148208,BT-11530,17
CA-2016-148208,BT-11530,18
CA-2016-148208,BT-11530,19
CA-2016-148208,BT-11530,20
CA-2016-148208,BT-11530,21
CA-2016-148208,BT-11530,22
CA-2016-148208,BT-11530,23
CA-2016-148208,BT-11530,24
CA-2017-117212,BT-11530,25
CA-2017-117212,BT-11530,26
CA-2017-117212,BT-11530,27
CA-2017-117212,BT-11530,28
CA-2017-117212,BT-11530,29
CA-2017-117212,BT-11530,30
CA-2017-117212,BT-11530,31
CA-2017-117212,BT-11530,32
CA-2017-117212,BT-11530,33
CA-2017-117212,BT-11530,34
CA-2017-117212,BT-11530,35
CA-2017-117212,BT-11530,36
CA-2017-117212,BT-11530,37
CA-2017-117212,BT-11530,38
CA-2017-117212,BT-11530,39
CA-2017-117212,BT-11530,40
CA-2017-117212,BT-11530,41
CA-2017-117212,BT-11530,42
CA-2017-117212,BT-11530,43
CA-2017-117212,BT-11530,44
CA-2017-117212,BT-11530,45
CA-2017-117212,BT-11530,46
CA-2017-117212,BT-11530,47
CA-2017-117212,BT-11530,48
CA-2017-117212,BT-11530,49
CA-2017-117212,BT-11530,50
CA-2017-117212,BT-11530,51
CA-2017-117212,BT-11530,52
CA-2017-117212,BT-11530,53
CA-2017-117212,BT-11530,54
CA-2017-123029,BT-11530,55
CA-2017-123029,BT-11530,56
CA-2017-123029,BT-11530,57
CA-2017-123029,BT-11530,58
CA-2017-123029,BT-11530,59
CA-2017-123029,BT-11530,60
CA-2014-121629,BT-11680,1
CA-2014-121629,BT-11680,2
CA-2014-121629,BT-11680,3
CA-2014-121629,BT-11680,4
CA-2014-121629,BT-11680,5
CA-2014-121629,BT-11680,6
CA-2015-125710,BT-11680,7
CA-2015-125710,BT-11680,8
CA-2015-125710,BT-11680,9
CA-2015-125710,BT-11680,10
CA-2015-125710,BT-11680,11
CA-2015-125710,BT-11680,12
CA-2015-132626,BT-11680,13
CA-2015-132626,BT-11680,14
CA-2015-132626,BT-11680,15
CA-2015-132626,BT-11680,16
CA-2015-132626,BT-11680,17
CA-2015-132626,BT-11680,18
CA-2015-132626,BT-11680,19
CA-2015-132626,BT-11680,20
CA-2015-132626,BT-11680,21
CA-2015-132626,BT-11680,22
CA-2015-132626,BT-11680,23
CA-2015-132626,BT-11680,24
CA-2015-132626,BT-11680,25
CA-2015-132626,BT-11680,26
CA-2015-132626,BT-11680,27
CA-2015-132626,BT-11680,28
CA-2015-132626,BT-11680,29
CA-2015-132626,BT-11680,30
CA-2015-132626,BT-11680,31
CA-2015-132626,BT-11680,32
CA-2015-132626,BT-11680,33
CA-2015-132626,BT-11680,34
CA-2015-132626,BT-11680,35
CA-2015-132626,BT-11680,36
CA-2015-132626,BT-11680,37
CA-2015-132626,BT-11680,38
CA-2015-132626,BT-11680,39
CA-2015-132626,BT-11680,40
CA-2015-132626,BT-11680,41
CA-2015-132626,BT-11680,42
CA-2015-132626,BT-11680,43
CA-2015-132626,BT-11680,44
CA-2015-132626,BT-11680,45
CA-2015-132626,BT-11680,46
CA-2015-132626,BT-11680,47
CA-2015-132626,BT-11680,48
CA-2015-132626,BT-11680,49
CA-2015-132626,BT-11680,50
CA-2015-132626,BT-11680,51
CA-2015-132626,BT-11680,52
CA-2015-132626,BT-11680,53
CA-2015-132626,BT-11680,54
CA-2015-132626,BT-11680,55
CA-2015-132626,BT-11680,56
CA-2015-132626,BT-11680,57
CA-2015-132626,BT-11680,58
CA-2015-132626,BT-11680,59
CA-2015-132626,BT-11680,60
CA-2015-132626,BT-11680,61
CA-2015-132626,BT-11680,62
CA-2015-132626,BT-11680,63
CA-2015-132626,BT-11680,64
CA-2015-132626,BT-11680,65
CA-2015-132626,BT-11680,66
CA-2016-123358,BT-11680,67
CA-2016-123358,BT-11680,68
CA-2016-123358,BT-11680,69
CA-2016-123358,BT-11680,70
CA-2016-123358,BT-11680,71
CA-2016-123358,BT-11680,72
CA-2016-123358,BT-11680,73
CA-2016-123358,BT-11680,74
CA-2016-123358,BT-11680,75
CA-2016-123358,BT-11680,76
CA-2016-123358,BT-11680,77
CA-2016-123358,BT-11680,78
CA-2016-123358,BT-11680,79
CA-2016-123358,BT-11680,80
CA-2016-123358,BT-11680,81
CA-2016-123358,BT-11680,82
CA-2016-123358,BT-11680,83
CA-2016-123358,BT-11680,84
CA-2016-123358,BT-11680,85
CA-2016-123358,BT-11680,86
CA-2016-123358,BT-11680,87
CA-2016-123358,BT-11680,88
CA-2016-123358,BT-11680,89
CA-2016-123358,BT-11680,90
CA-2016-146423,BT-11680,91
CA-2016-146423,BT-11680,92
CA-2016-146423,BT-11680,93
CA-2016-146423,BT-11680,94
CA-2016-146423,BT-11680,95
CA-2016-146423,BT-11680,96
CA-2016-146423,BT-11680,97
CA-2016-146423,BT-11680,98
CA-2016-146423,BT-11680,99
CA-2016-146423,BT-11680,100
CA-2016-146423,BT-11680,101
CA-2016-146423,BT-11680,102
CA-2017-158967,BT-11680,103
CA-2017-158967,BT-11680,104
CA-2017-158967,BT-11680,105
CA-2017-158967,BT-11680,106
CA-2017-158967,BT-11680,107
CA-2017-158967,BT-11680,108
US-2017-161193,BT-11680,109
US-2017-161193,BT-11680,110
US-2017-161193,BT-11680,111
US-2017-161193,BT-11680,112
US-2017-161193,BT-11680,113
US-2017-161193,BT-11680,114
US-2017-161193,BT-11680,115
US-2017-161193,BT-11680,116
US-2017-161193,BT-11680,117
US-2017-161193,BT-11680,118
US-2017-161193,BT-11680,119
US-2017-161193,BT-11680,120
CA-2015-103793,BV-11245,1
CA-2015-103793,BV-11245,2
CA-2015-103793,BV-11245,3
CA-2015-103793,BV-11245,4
CA-2015-103793,BV-11245,5
CA-2015-103793,BV-11245,6
CA-2015-156734,BV-11245,7
CA-2015-156734,BV-11245,8
CA-2015-156734,BV-11245,9
CA-2015-156734,BV-11245,10
CA-2015-156734,BV-11245,11
CA-2015-156734,BV-11245,12
CA-2015-156734,BV-11245,13
CA-2015-156734,BV-11245,14
CA-2015-156734,BV-11245,15
CA-2015-156734,BV-11245,16
CA-2015-156734,BV-11245,17
CA-2015-156734,BV-11245,18
CA-2015-156734,BV-11245,19
CA-2015-156734,BV-11245,20
CA-2015-156734,BV-11245,21
CA-2015-156734,BV-11245,22
CA-2015-156734,BV-11245,23
CA-2015-156734,BV-11245,24
CA-2016-123526,BV-11245,25
CA-2016-123526,BV-11245,26
CA-2016-123526,BV-11245,27
CA-2016-123526,BV-11245,28
CA-2016-123526,BV-11245,29
CA-2016-123526,BV-11245,30
CA-2017-104220,BV-11245,31
CA-2017-104220,BV-11245,32
CA-2017-104220,BV-11245,33
CA-2017-104220,BV-11245,34
CA-2017-104220,BV-11245,35
CA-2017-104220,BV-11245,36
CA-2017-104220,BV-11245,37
CA-2017-104220,BV-11245,38
CA-2017-104220,BV-11245,39
CA-2017-104220,BV-11245,40
CA-2017-104220,BV-11245,41
CA-2017-104220,BV-11245,42
CA-2017-104220,BV-11245,43
CA-2017-104220,BV-11245,44
CA-2017-104220,BV-11245,45
CA-2017-104220,BV-11245,46
CA-2017-104220,BV-11245,47
CA-2017-104220,BV-11245,48
CA-2017-104220,BV-11245,49
CA-2017-104220,BV-11245,50
CA-2017-104220,BV-11245,51
CA-2017-104220,BV-11245,52
CA-2017-104220,BV-11245,53
CA-2017-104220,BV-11245,54
CA-2017-104220,BV-11245,55
CA-2017-104220,BV-11245,56
CA-2017-104220,BV-11245,57
CA-2017-104220,BV-11245,58
CA-2017-104220,BV-11245,59
CA-2017-104220,BV-11245,60
CA-2017-104220,BV-11245,61
CA-2017-104220,BV-11245,62
CA-2017-104220,BV-11245,63
CA-2017-104220,BV-11245,64
CA-2017-104220,BV-11245,65
CA-2017-104220,BV-11245,66
US-2016-168410,BV-11245,67
US-2016-168410,BV-11245,68
US-2016-168410,BV-11245,69
US-2016-168410,BV-11245,70
US-2016-168410,BV-11245,71
US-2016-168410,BV-11245,72
US-2016-168410,BV-11245,73
US-2016-168410,BV-11245,74
US-2016-168410,BV-11245,75
US-2016-168410,BV-11245,76
US-2016-168410,BV-11245,77
US-2016-168410,BV-11245,78
US-2016-168410,BV-11245,79
US-2016-168410,BV-11245,80
US-2016-168410,BV-11245,81
US-2016-168410,BV-11245,82
US-2016-168410,BV-11245,83
US-2016-168410,BV-11245,84
CA-2014-100391,BW-11065,1
CA-2014-100391,BW-11065,2
CA-2014-100391,BW-11065,3
CA-2014-100391,BW-11065,4
CA-2014-100391,BW-11065,5
CA-2014-100391,BW-11065,6
CA-2015-119634,BW-11065,7
CA-2015-119634,BW-11065,8
CA-2015-119634,BW-11065,9
CA-2015-119634,BW-11065,10
CA-2015-119634,BW-11065,11
CA-2015-119634,BW-11065,12
CA-2015-106565,BW-11110,1
CA-2015-106565,BW-11110,2
CA-2015-106565,BW-11110,3
CA-2015-106565,BW-11110,4
CA-2015-106565,BW-11110,5
CA-2015-106565,BW-11110,6
CA-2015-137302,BW-11110,7
CA-2015-137302,BW-11110,8
CA-2015-137302,BW-11110,9
CA-2015-137302,BW-11110,10
CA-2015-137302,BW-11110,11
CA-2015-137302,BW-11110,12
CA-2015-137302,BW-11110,13
CA-2015-137302,BW-11110,14
CA-2015-137302,BW-11110,15
CA-2015-137302,BW-11110,16
CA-2015-137302,BW-11110,17
CA-2015-137302,BW-11110,18
CA-2015-137302,BW-11110,19
CA-2015-137302,BW-11110,20
CA-2015-137302,BW-11110,21
CA-2015-137302,BW-11110,22
CA-2015-137302,BW-11110,23
CA-2015-137302,BW-11110,24
CA-2015-137302,BW-11110,25
CA-2015-137302,BW-11110,26
CA-2015-137302,BW-11110,27
CA-2015-137302,BW-11110,28
CA-2015-137302,BW-11110,29
CA-2015-137302,BW-11110,30
CA-2016-101161,BW-11110,31
CA-2016-101161,BW-11110,32
CA-2016-101161,BW-11110,33
CA-2016-101161,BW-11110,34
