product_id,category,price,base_price,region,priority,status,amount,user_id
2040,Electronics,68.96,68.96,Central,High,Cancelled,279.01,
2041,Clothing,10.57,10.57,North,High,Returned,10.48,5656
2042,Clothing,23.68,23.68,Central,High,Pending,117.45,3855
2043,Books,24.04,24.04,East,Low,Cancelled,34.02,2157
2044,Electronics,165.68,165.68,Central,Low,Completed,580.76,8020
2045,Electronics,193.69,193.69,West,Medium,Cancelled,190.82,4958
2046,Beauty,77.64,77.64,South,Low,Pending,278.05,5734
2047,Toys,89.25,89.25,East,High,Completed,72.44,7176
2048,Grocery,,34.75,South,Low,Cancelled,148.71,4481
2049,Sports,163.42,163.42,West,High,Cancelled,203.33,4010
2050,Electronics,1274.09,1274.09,Central,Low,Pending,2190.3,6423
2051,Clothing,23.25,23.25,North,Low,Completed,81.4,1760
2052,Books,18.44,18.44,Central,Low,Returned,54.28,3481
2053,Clothing,26.79,26.79,South,High,Completed,53.12,8479
2054,Books,46.48,46.48,Central,Low,Returned,100.29,4048
2055,Clothing,42.49,42.49,West,Medium,Pending,104.53,4936
2056,Sports,338.81,338.81,North,Low,Pending,922.18,4056
2057,Clothing,58.61,58.61,North,Low,Pending,47.16,2488
2058,Books,51.3,51.3,Central,High,Pending,81.77,3756
2059,Clothing,132.94,132.94,South,High,Cancelled,612.72,3039
2060,Beauty,109.8,109.8,Central,High,Returned,136.91,8152
2061,Furniture,1653.04,1653.04,Central,High,Cancelled,5272.69,8707
2062,Grocery,70.99,70.99,Central,Low,Completed,268.14,6565
2063,Furniture,1488.38,1488.38,Central,High,Completed,4613.16,3532
2064,Beauty,135.39,135.39,East,Medium,Cancelled,600.88,9419
2065,Grocery,18.48,18.48,South,High,Completed,28.57,5825
2066,Grocery,63.28,63.28,South,High,Pending,66.35,5566
2067,Beauty,148.17,148.17,South,Low,Completed,159.63,6896
2068,Furniture,2133.19,2133.19,North,High,Completed,7387.2,5538
2069,Grocery,23.46,23.46,West,Medium,Cancelled,102.57,2691
2070,Furniture,1181.5,1181.5,South,Low,Completed,3019.09,7670
2071,Toys,,62.4,North,Medium,Pending,294.94,8530
2072,Books,26.88,26.88,Central,Low,Pending,36.41,1375
2073,Grocery,99.09,99.09,North,Medium,Cancelled,236.64,3607
2074,Furniture,446.06,446.06,East,High,Cancelled,482.15,3657
2075,Grocery,57.61,57.61,South,High,Returned,163.89,7011
2076,Sports,283.02,283.02,West,Medium,Returned,1360.48,1664
2077,Sports,124.6,124.6,South,High,Returned,289.15,5701
2078,Toys,48.57,48.57,West,Medium,Pending,178.56,4089
2079,Furniture,1745.9,1745.9,East,Low,Returned,2623.31,3767
2080,Sports,76.0,76.0,North,High,Cancelled,370.0,7732
2081,Grocery,92.12,92.12,Central,Low,Cancelled,176.83,9432
2082,Electronics,1090.91,1090.91,Central,Low,Completed,4262.84,3416
2083,Furniture,2200.63,2200.63,North,Low,Returned,4197.51,6551
2084,Furniture,2673.35,2673.35,East,Medium,Pending,12120.02,6974
2085,Furniture,752.25,752.25,South,High,Pending,846.81,6993
2086,Beauty,63.82,63.82,East,Medium,Returned,259.69,5400
2087,Beauty,52.97,52.97,Central,Low,Cancelled,202.95,6496
2088,Furniture,1145.43,1145.43,East,Low,Returned,5684.47,7335
2089,Sports,481.51,481.51,South,Medium,Pending,545.13,7061
2090,Electronics,1094.2,1094.2,Central,Medium,Cancelled,3210.15,4037
2091,Sports,302.01,302.01,East,Low,Returned,745.27,3977
2092,Clothing,172.16,172.16,West,Medium,Pending,310.97,2944
2093,Toys,31.33,31.33,East,High,Cancelled,110.68,5060
2094,Grocery,94.21,94.21,East,Medium,Cancelled,159.84,8418
2095,Sports,117.81,117.81,South,High,Completed,109.09,2998
2096,Beauty,141.32,141.32,South,High,Completed,160.18,8317
2097,Clothing,184.07,184.07,East,High,Pending,427.69,5577
2098,Grocery,44.43,44.43,West,Medium,Cancelled,193.07,9160
2099,Electronics,269.24,269.24,South,Low,Completed,997.35,6594
2100,Grocery,23.81,23.81,West,High,Returned,59.08,4085
2101,Furniture,1457.29,1457.29,North,Low,Completed,6827.41,6850
2102,Grocery,81.74,81.74,North,High,Cancelled,177.13,1747
2103,Electronics,99.37,99.37,South,Low,Pending,106.92,8587
2104,Furniture,,447.75,East,High,Completed,1804.79,7520
2105,Clothing,103.93,103.93,North,High,Completed,169.62,6751
2106,Grocery,52.77,52.77,North,Low,Pending,169.79,8940
2107,Furniture,1097.51,1097.51,Central,Medium,Pending,5070.59,3470
2108,Beauty,37.89,37.89,Central,Low,Pending,30.54,8760
2109,Furniture,2367.39,2367.39,South,Medium,Returned,2760.03,1569
2110,Beauty,62.58,62.58,Central,Medium,Completed,184.49,9156
2111,Clothing,155.25,155.25,South,Medium,Completed,188.54,3555
2112,Sports,58.89,58.89,Central,High,Pending,221.75,9077
2113,Sports,462.29,462.29,Central,Medium,Returned,1298.85,5303
2114,Grocery,16.22,16.22,South,Low,Pending,22.62,9328
2115,Electronics,1287.74,1287.74,East,Medium,Pending,2902.11,3527
2116,Grocery,19.51,19.51,West,High,Returned,30.61,6530
2117,Furniture,1177.61,1177.61,West,High,Returned,5217.84,2879
2118,Electronics,579.53,579.53,West,Medium,Completed,2478.2,
2119,Books,17.6,17.6,East,High,Cancelled,25.06,2175
2120,Furniture,2346.83,2346.83,North,Low,Cancelled,8422.01,8758
2121,Books,26.24,26.24,East,Medium,Completed,60.84,2191
2122,Grocery,93.8,93.8,East,High,Returned,460.08,2269
2123,Books,23.15,23.15,Central,Low,Completed,74.55,4465
2124,Books,29.8,29.8,South,High,Returned,124.4,1297
2125,Toys,29.47,29.47,North,High,Returned,35.47,2471
2126,Grocery,32.13,32.13,Central,High,Returned,147.96,8581
2127,Beauty,63.87,63.87,Central,Medium,Pending,71.0,8927
2128,Furniture,331.72,331.72,South,High,Returned,1173.81,1463
2129,Beauty,144.08,144.08,Central,Low,Returned,507.84,4886
2130,Furniture,2828.04,2828.04,East,High,Completed,9420.19,7262
2131,Books,21.98,21.98,Central,Low,Cancelled,34.36,1748
2132,Grocery,13.86,13.86,North,Medium,Returned,58.1,5633
2133,Beauty,120.93,120.93,North,Low,Completed,97.35,8606
2134,Sports,160.02,160.02,West,Medium,Returned,328.12,8375
2135,Toys,133.3,133.3,South,Medium,Cancelled,345.49,5209
2136,Books,6.82,6.82,East,Medium,Pending,18.93,
2137,Sports,487.78,487.78,Central,High,Returned,1294.47,6867
2138,Grocery,57.79,57.79,East,High,Completed,214.85,1130
2139,Grocery,38.06,38.06,Central,High,Returned,96.55,5910
2140,Furniture,2963.6,2963.6,Central,Medium,Cancelled,9985.08,5615
2141,Sports,332.15,332.15,East,Medium,Cancelled,1305.48,5217
2142,Clothing,160.42,160.42,North,Medium,Pending,635.67,5234
2143,Toys,88.86,88.86,Central,Medium,Returned,169.54,3807
2144,Grocery,24.0,24.0,Central,Medium,Pending,80.23,4580
2145,Toys,19.47,19.47,North,Low,Returned,26.13,2886
2146,Beauty,115.44,115.44,East,Low,Cancelled,185.79,7763
2147,Books,23.52,23.52,South,High,Completed,42.96,
2148,Toys,87.17,87.17,West,High,Pending,334.63,1894
2149,Electronics,325.8,325.8,East,High,Pending,1326.3,8560
2150,Books,52.22,52.22,Central,Low,Returned,83.52,8722
2151,Electronics,1132.99,1132.99,North,Low,Pending,5400.29,6906
2152,Toys,32.43,32.43,West,Medium,Pending,37.47,9880
2153,Books,7.64,7.64,South,High,Returned,11.17,3223
2154,Electronics,1723.05,1723.05,West,Medium,Pending,3297.09,2765
2155,Electronics,637.45,637.45,Central,Medium,Returned,2602.08,1459
2156,Electronics,1126.73,1126.73,East,Low,Pending,3594.43,1821
2157,Grocery,88.84,88.84,West,Medium,Cancelled,95.11,1615
2158,Toys,35.14,35.14,South,High,Cancelled,167.91,5592
2159,Sports,201.51,201.51,East,Low,Pending,329.6,3511
2160,Furniture,,127.03,East,Medium,Completed,216.61,4763
2161,Electronics,477.95,477.95,West,Medium,Completed,1855.91,8008
2162,Beauty,57.95,57.95,West,Medium,Pending,235.21,6691
2163,Books,18.7,18.7,South,Medium,Cancelled,31.5,3835
2164,Furniture,2230.68,2230.68,East,Medium,Pending,3986.11,3159
2165,Electronics,297.76,297.76,North,Low,Completed,351.85,3677
2166,Grocery,30.68,30.68,North,Medium,Returned,142.61,9953
2167,Beauty,110.8,110.8,West,Low,Returned,238.07,2734
2168,Grocery,92.71,92.71,East,Low,Pending,283.2,3524
2169,Beauty,96.19,96.19,North,High,Pending,204.88,
2170,Books,26.19,26.19,East,Low,Cancelled,121.58,3415
2171,Furniture,1507.86,1507.86,West,Low,Completed,6237.42,2385
2172,Clothing,196.07,196.07,West,Low,Completed,350.96,7814
2173,Electronics,1355.74,1355.74,North,Medium,Completed,5998.34,1590
2174,Furniture,1834.97,1834.97,Central,Low,Cancelled,6819.98,6215
2175,Clothing,103.86,103.86,South,Medium,Returned,409.57,8444
2176,Grocery,18.03,18.03,East,High,Pending,22.98,6251
2177,Toys,90.71,90.71,South,High,Completed,336.34,4315
2178,Toys,47.69,47.69,North,Medium,Returned,140.02,6416
2179,Electronics,,578.38,South,High,Cancelled,1953.87,9314
2180,Books,8.93,8.93,East,High,Returned,25.78,3976
2181,Sports,219.3,219.3,South,Low,Cancelled,556.86,8411
2182,Beauty,73.75,73.75,South,Medium,Pending,64.43,7543
2183,Books,34.85,34.85,Central,High,Completed,123.62,3583
2184,Grocery,60.07,60.07,East,Medium,Pending,58.66,6174
2185,Sports,123.97,123.97,South,Low,Returned,188.92,5860
2186,Grocery,6.19,6.19,East,Low,Cancelled,21.16,
2187,Books,10.34,10.34,North,High,Completed,10.17,4677
2188,Grocery,8.29,8.29,South,High,Completed,39.7,2249
2189,Books,46.21,46.21,North,Low,Cancelled,141.45,9903
2190,Sports,272.53,272.53,East,High,Completed,1092.03,6352
2191,Toys,85.66,85.66,East,Medium,Pending,369.72,1697
2192,Sports,97.05,97.05,West,Medium,Returned,177.32,6362
2193,Sports,322.52,322.52,West,Low,Cancelled,1307.91,8132
2194,Grocery,23.34,23.34,North,Low,Pending,88.75,3372
2195,Grocery,9.36,9.36,East,Low,Completed,9.28,5144
2196,Furniture,2407.93,2407.93,West,Low,Completed,2837.02,8315
2197,Grocery,82.89,82.89,Central,Low,Cancelled,266.62,3635
2198,Furniture,421.59,421.59,North,High,Returned,1084.94,
2199,Grocery,71.21,71.21,East,High,Pending,218.25,7488
2200,Furniture,,2631.61,North,Medium,Pending,5091.22,4849
2201,Electronics,1873.87,1873.87,South,Medium,Pending,6693.34,2023
2202,Electronics,929.65,929.65,West,High,Returned,3696.66,4721
2203,Grocery,84.7,84.7,South,Low,Returned,307.24,4339
2204,Furniture,2462.22,2462.22,North,Low,Cancelled,8536.51,9885
2205,Sports,96.75,96.75,South,Medium,Cancelled,469.58,2218
2206,Furniture,549.65,549.65,South,High,Pending,2094.7,9856
2207,Furniture,1113.05,1113.05,Central,Low,Completed,3360.4,1324
2208,Sports,476.81,476.81,West,High,Completed,1227.53,7065
2209,Grocery,2.61,2.61,Central,Low,Completed,11.47,5052
2210,Clothing,128.02,128.02,West,Medium,Completed,350.1,2813
2211,Books,58.35,58.35,Central,Low,Pending,179.27,9150
2212,Grocery,,73.97,South,Low,Returned,176.26,7541
2213,Sports,384.22,384.22,East,Low,Completed,530.66,6047
2214,Grocery,35.66,35.66,East,Low,Returned,122.63,
2215,Beauty,112.04,112.04,Central,Low,Completed,299.06,3338
2216,Sports,217.3,217.3,East,High,Returned,697.79,1353
2217,Electronics,1128.83,1128.83,East,Low,Returned,2111.61,5656
2218,Sports,145.14,145.14,South,Low,Cancelled,184.72,5734
2219,Beauty,80.25,80.25,South,Medium,Completed,400.32,9744
2220,Electronics,567.18,567.18,Central,High,Returned,2540.13,3800
2221,Clothing,168.78,168.78,South,Medium,Pending,816.38,
2222,Sports,152.04,152.04,North,High,Pending,294.4,6874
2223,Clothing,,156.33,Central,Low,Pending,699.53,6404
2224,Beauty,49.24,49.24,Central,High,Returned,93.56,2736
2225,Books,27.88,27.88,North,High,Returned,114.61,1774
2226,Electronics,465.07,465.07,West,Low,Returned,570.95,6830
2227,Furniture,150.13,150.13,East,Medium,Cancelled,181.32,4138
2228,Beauty,146.92,146.92,East,Medium,Returned,468.94,8861
2229,Electronics,1324.57,1324.57,South,Medium,Completed,1233.39,4343
2230,Sports,192.46,192.46,North,High,Cancelled,896.77,5129
2231,Grocery,60.94,60.94,West,Medium,Cancelled,219.03,7567
2232,Books,14.07,14.07,West,High,Pending,18.16,8146
2233,Beauty,24.85,24.85,South,High,Pending,32.91,
2234,Furniture,724.82,724.82,East,Medium,Completed,1367.16,7370
2235,Toys,83.47,83.47,East,Medium,Pending,277.39,2579
2236,Furniture,1649.69,1649.69,West,High,Pending,3311.54,4574
2237,Clothing,41.58,41.58,Central,High,Completed,162.67,4028
2238,Clothing,186.8,186.8,West,High,Pending,646.31,3573
2239,Sports,388.48,388.48,Central,Low,Pending,1318.28,6263
2240,Books,14.4,14.4,East,High,Cancelled,19.98,2661
2241,Sports,66.67,66.67,West,Medium,Completed,178.96,1855
2242,Electronics,758.38,758.38,East,Medium,Returned,1585.38,6998
2243,Furniture,1134.2,1134.2,West,Low,Cancelled,1441.53,8557
2244,Clothing,77.72,77.72,Central,Medium,Pending,147.03,4328
2245,Electronics,700.07,700.07,Central,High,Pending,1134.11,7902
2246,Clothing,176.03,176.03,South,High,Pending,456.61,
2247,Beauty,78.37,78.37,Central,High,Cancelled,324.18,8785
2248,Furniture,127.96,127.96,West,High,Cancelled,470.12,3002
2249,Beauty,105.27,105.27,South,Medium,Pending,297.6,9386
2250,Electronics,247.98,247.98,North,Medium,Returned,912.4,5574
2251,Sports,253.32,253.32,West,Low,Returned,1195.86,7512
2252,Clothing,197.52,197.52,West,High,Cancelled,895.23,8045
2253,Toys,145.89,145.89,Central,Low,Completed,539.19,9720
2254,Books,31.38,31.38,Central,High,Cancelled,46.68,9852
2255,Sports,335.15,335.15,East,High,Cancelled,816.9,9431
2256,Toys,94.79,94.79,Central,Low,Returned,307.87,7077
2257,Beauty,52.65,52.65,East,Low,Pending,251.19,1841
2258,Grocery,16.06,16.06,Central,Medium,Completed,68.16,9854
2259,Furniture,1953.96,1953.96,West,High,Returned,1681.25,9669
2260,Toys,137.81,137.81,East,High,Cancelled,570.28,9132
2261,Grocery,53.26,53.26,Central,High,Completed,83.37,1486
2262,Furniture,1631.67,1631.67,West,Low,Completed,6618.89,9055
2263,Clothing,62.27,62.27,Central,High,Completed,242.8,3734
2264,Clothing,94.61,94.61,East,Medium,Pending,298.32,7929
2265,Furniture,740.93,740.93,North,Low,Cancelled,2909.6,1338
2266,Beauty,,144.37,East,High,Pending,523.78,
2267,Clothing,33.15,33.15,Central,High,Completed,61.14,3058
2268,Beauty,49.57,49.57,East,Medium,Completed,90.32,1967
2269,Books,50.45,50.45,Central,Low,Completed,49.41,3222
2270,Toys,35.77,35.77,West,High,Cancelled,168.73,9698
2271,Beauty,34.82,34.82,South,Medium,Completed,59.6,7569
2272,Furniture,706.06,706.06,Central,High,Completed,2423.09,8048
2273,Clothing,79.68,79.68,West,Low,Pending,92.51,7321
2274,Sports,127.31,127.31,South,Medium,Cancelled,524.18,7223
2275,Toys,40.68,40.68,Central,High,Pending,175.78,8725
2276,Beauty,,31.35,South,Low,Returned,156.32,7715
2277,Electronics,719.08,719.08,South,Low,Completed,1716.0,2125
2278,Sports,47.51,47.51,Central,Low,Returned,229.35,4354
2279,Books,34.45,34.45,East,Medium,Cancelled,33.76,3038
2280,Electronics,418.37,418.37,North,High,Returned,2056.93,
2281,Grocery,49.69,49.69,South,Low,Completed,94.7,5433
2282,Beauty,21.83,21.83,South,Low,Cancelled,90.29,7746
2283,Electronics,865.86,865.86,Central,Low,Completed,2764.35,9791
2284,Toys,141.08,141.08,East,Medium,Cancelled,179.16,6384
2285,Beauty,24.69,24.69,West,Medium,Pending,21.96,2963
2286,Clothing,153.94,153.94,East,Low,Completed,254.46,9255
2287,Clothing,106.38,106.38,West,Medium,Cancelled,514.83,4834
2288,Furniture,1273.64,1273.64,West,High,Cancelled,1523.31,1204
2289,Clothing,189.0,189.0,Central,Low,Returned,920.65,3092
2290,Sports,75.29,75.29,South,High,Cancelled,81.68,4811
2291,Clothing,126.13,126.13,East,Medium,Returned,171.86,5579
2292,Clothing,13.74,13.74,West,Low,Cancelled,16.75,5435
2293,Books,59.88,59.88,Central,Low,Completed,62.87,6071
2294,Clothing,191.4,191.4,South,Medium,Returned,175.76,8776
2295,Grocery,74.95,74.95,Central,Medium,Pending,117.67,9126
2296,Toys,120.05,120.05,North,Medium,Pending,182.96,9742
2297,Electronics,119.12,119.12,Central,Medium,Completed,439.28,8780
2298,Electronics,341.15,341.15,South,High,Pending,1389.15,
2299,Books,47.87,47.87,West,Low,Pending,52.39,7705
2300,Electronics,69.45,69.45,Central,Medium,Completed,73.04,3237
2301,Books,57.54,57.54,North,High,Returned,98.28,4104
2302,Electronics,1325.98,1325.98,North,High,Pending,4071.09,1675
2303,Beauty,133.27,133.27,West,High,Pending,173.76,5159
2304,Books,52.86,52.86,East,Low,Returned,218.2,2817
2305,Grocery,55.62,55.62,North,Medium,Completed,150.74,7669
2306,Electronics,1967.34,1967.34,South,Medium,Cancelled,8653.7,3158
2307,Grocery,37.33,37.33,West,High,Pending,83.54,5421
2308,Clothing,36.96,36.96,North,Low,Cancelled,76.93,8773
2309,Grocery,,38.83,South,Medium,Cancelled,82.57,3138
2310,Beauty,64.3,64.3,Central,Medium,Completed,313.54,5429
2311,Books,50.49,50.49,Central,Medium,Completed,121.45,2741
2312,Clothing,70.74,70.74,Central,High,Pending,295.89,7629
2313,Toys,111.21,111.21,West,Medium,Returned,348.67,9416
2314,Sports,72.18,72.18,North,High,Cancelled,152.32,9375
2315,Furniture,1371.13,1371.13,North,Low,Completed,4390.26,3140
2316,Clothing,93.06,93.06,West,Low,Pending,228.07,3094
2317,Furniture,2377.73,2377.73,East,Low,Cancelled,6993.9,1640
2318,Grocery,13.49,13.49,Central,Medium,Cancelled,26.33,1159
2319,Grocery,8.46,8.46,West,Low,Pending,37.55,6387
2320,Electronics,1763.37,1763.37,North,High,Completed,1545.29,5074
2321,Toys,112.85,112.85,West,High,Completed,380.44,
2322,Clothing,33.05,33.05,North,High,Completed,79.81,3494
2323,Furniture,502.7,502.7,West,Low,Returned,1964.58,7360
2324,Electronics,1106.47,1106.47,East,Low,Completed,5266.54,9972
2325,Sports,245.21,245.21,South,High,Completed,219.91,9438
2326,Toys,104.22,104.22,North,High,Pending,500.57,2574
2327,Clothing,70.48,70.48,Central,Low,Cancelled,261.91,3318
2328,Toys,,26.76,East,Low,Completed,29.1,4918
2329,Toys,,64.87,East,Medium,Cancelled,129.1,5478
2330,Sports,221.65,221.65,North,High,Completed,689.83,1262
2331,Grocery,71.22,71.22,North,Low,Pending,332.36,9410
2332,Beauty,91.49,91.49,North,High,Returned,127.27,9205
2333,Clothing,104.41,104.41,South,Medium,Pending,429.82,4156
2334,Sports,162.67,162.67,South,Medium,Returned,142.02,3612
2335,Clothing,198.57,198.57,South,Low,Cancelled,248.25,7859
2336,Clothing,129.38,129.38,East,Medium,Completed,259.39,7513
2337,Clothing,177.84,177.84,Central,High,Pending,183.64,1385
2338,Electronics,216.24,216.24,Central,High,Returned,251.7,3879
2339,Furniture,2952.47,2952.47,West,High,Cancelled,3472.69,
2340,Toys,142.24,142.24,North,Medium,Returned,373.8,5236
2341,Toys,60.37,60.37,East,Low,Pending,274.93,7864
2342,Furniture,2571.18,2571.18,North,High,Completed,5651.88,
2343,Beauty,109.28,109.28,South,Low,Cancelled,313.16,4848
2344,Books,35.71,35.71,West,Medium,Pending,53.04,2663
2345,Grocery,82.95,82.95,South,Medium,Returned,410.17,7853
2346,Sports,468.12,468.12,West,High,Pending,917.26,8240
2347,Sports,427.63,427.63,East,Low,Cancelled,1192.18,3615
2348,Electronics,1296.27,1296.27,North,Medium,Completed,5426.65,8919
2349,Toys,146.17,146.17,East,Medium,Pending,305.78,7869
2350,Sports,278.37,278.37,South,High,Cancelled,1147.06,5141
2351,Books,14.0,14.0,South,High,Returned,50.0,5637
2352,Clothing,155.62,155.62,Central,Medium,Pending,481.82,3404
2353,Beauty,41.12,41.12,West,High,Cancelled,71.81,5710
2354,Grocery,72.95,72.95,East,Low,Returned,222.84,7638
2355,Toys,,130.59,North,High,Completed,204.16,7079
2356,Toys,33.43,33.43,North,Low,Pending,61.44,
2357,Sports,34.97,34.97,Central,Medium,Completed,148.97,3331
2358,Clothing,145.57,145.57,Central,Medium,Completed,720.18,2023
2359,Furniture,404.6,404.6,Central,Low,Completed,459.93,1531
2360,Electronics,459.22,459.22,West,High,Pending,573.63,2620
2361,Beauty,115.48,115.48,North,Low,Completed,521.44,3549
2362,Books,42.61,42.61,North,Low,Cancelled,51.72,8645
2363,Books,52.7,52.7,North,High,Pending,254.25,6532
2364,Grocery,,71.2,South,Low,Returned,213.23,
2365,Grocery,78.38,78.38,North,Low,Pending,216.75,2733
2366,Sports,23.47,23.47,North,Low,Returned,114.98,4322
2367,Sports,133.14,133.14,North,Low,Pending,377.81,1660
2368,Beauty,132.35,132.35,North,High,Pending,549.61,9995
2369,Books,48.14,48.14,Central,High,Completed,72.83,5803
2370,Furniture,2415.37,2415.37,West,High,Pending,11775.33,1623
2371,Sports,305.21,305.21,Central,Medium,Returned,576.92,1326
2372,Sports,402.42,402.42,East,High,Returned,1369.4,6974
2373,Grocery,10.77,10.77,North,Medium,Cancelled,45.86,1072
2374,Beauty,139.52,139.52,East,High,Cancelled,634.78,4471
2375,Clothing,127.8,127.8,Central,High,Cancelled,393.07,2080
2376,Furniture,168.4,168.4,North,Low,Returned,559.57,1253
2377,Books,52.2,52.2,North,Medium,Completed,124.43,7359
2378,Toys,63.62,63.62,South,Low,Cancelled,113.07,2531
2379,Electronics,685.41,685.41,East,Medium,Returned,1295.58,9037
2380,Sports,429.21,429.21,West,High,Cancelled,921.94,2821
2381,Grocery,55.51,55.51,West,Medium,Cancelled,232.6,7096
2382,Beauty,78.47,78.47,East,High,Returned,344.26,8567
2383,Grocery,24.25,24.25,South,Medium,Cancelled,63.72,7058
2384,Toys,66.31,66.31,South,High,Cancelled,71.06,8547
2385,Furniture,277.32,277.32,North,Medium,Returned,1160.07,8875
2386,Furniture,1495.35,1495.35,South,High,Returned,3193.78,9684
2387,Electronics,1563.82,1563.82,East,High,Cancelled,4556.46,8520
2388,Grocery,39.57,39.57,South,Medium,Cancelled,159.72,9652
2389,Sports,490.82,490.82,South,Low,Cancelled,2447.98,8022
2390,Toys,24.74,24.74,West,Low,Pending,34.74,4383
2391,Books,16.45,16.45,West,Medium,Returned,60.94,3054
2392,Furniture,2690.04,2690.04,Central,Medium,Completed,6744.03,1494
2393,Toys,79.97,79.97,West,Low,Pending,123.21,7070
2394,Furniture,853.15,853.15,North,Low,Pending,2381.92,2373
2395,Books,37.79,37.79,East,High,Cancelled,60.68,6270
2396,Sports,230.61,230.61,Central,Low,Returned,668.59,5172
2397,Grocery,44.76,44.76,North,High,Cancelled,63.47,4441
2398,Sports,377.29,377.29,South,High,Completed,1420.84,3412
2399,Beauty,19.98,19.98,West,Medium,Returned,51.73,9057
2400,Clothing,90.36,90.36,East,High,Cancelled,115.56,7621
2401,Furniture,193.91,193.91,North,Medium,Completed,323.98,3935
2402,Grocery,4.9,4.9,West,Low,Completed,5.89,5360
2403,Grocery,68.5,68.5,North,High,Returned,211.99,8382
2404,Beauty,133.11,133.11,South,High,Returned,622.98,1644
2405,Books,42.69,42.69,East,Low,Pending,71.57,8517
2406,Grocery,26.87,26.87,Central,High,Completed,118.89,5565
2407,Beauty,67.82,67.82,Central,High,Pending,327.11,
2408,Sports,380.55,380.55,North,High,Cancelled,1288.65,6325
2409,Clothing,142.79,142.79,Central,High,Pending,391.31,9081
2410,Grocery,55.01,55.01,Central,High,Returned,95.35,5890
2411,Sports,39.15,39.15,West,Medium,Returned,137.52,8432
2412,Grocery,56.19,56.19,South,Low,Returned,107.44,7121
2413,Electronics,,932.65,Central,Medium,Cancelled,3942.75,9112
2414,Books,46.44,46.44,North,High,Completed,143.58,2692
2415,Grocery,60.31,60.31,North,Medium,Cancelled,271.69,1533
2416,Toys,42.56,42.56,North,Low,Pending,65.04,4152
2417,Furniture,,698.24,South,High,Cancelled,755.77,7131
2418,Books,23.92,23.92,North,Low,Pending,118.53,1547
2419,Furniture,2580.42,2580.42,Central,Low,Cancelled,9598.13,4172
2420,Furniture,658.97,658.97,South,Medium,Pending,2165.9,9804
2421,Electronics,726.3,726.3,Central,Low,Pending,954.57,5414
2422,Toys,18.12,18.12,North,Medium,Cancelled,71.68,3193
2423,Electronics,279.91,279.91,West,Medium,Pending,312.4,7089
2424,Toys,28.21,28.21,West,High,Cancelled,98.51,8342
2425,Books,39.22,39.22,Central,High,Pending,96.53,4753
2426,Clothing,101.51,101.51,West,High,Returned,445.72,6218
2427,Grocery,67.44,67.44,West,Medium,Returned,83.09,1416
2428,Sports,69.03,69.03,South,High,Completed,220.8,9733
2429,Toys,50.73,50.73,North,High,Pending,190.83,4772
2430,Books,24.5,24.5,East,High,Pending,29.93,5907
2431,Furniture,2031.95,2031.95,West,Medium,Returned,7067.91,3078
2432,Books,43.08,43.08,South,High,Completed,125.24,5167
2433,Books,43.52,43.52,North,Low,Pending,169.34,5956
2434,Beauty,76.43,76.43,West,Low,Pending,369.84,3787
2435,Sports,183.6,183.6,Central,High,Pending,409.29,5748
2436,Sports,144.72,144.72,East,Low,Cancelled,562.67,9871
2437,Grocery,97.32,97.32,West,Low,Returned,133.03,1294
2438,Toys,62.7,62.7,Central,High,Cancelled,130.52,6224
2439,Books,9.41,9.41,South,Low,Pending,14.35,1141
2440,Clothing,111.32,111.32,West,High,Cancelled,298.15,4091
2441,Toys,132.72,132.72,North,High,Pending,243.13,5709
2442,Grocery,60.21,60.21,Central,Low,Returned,147.91,8264
2443,Electronics,312.04,312.04,East,Medium,Completed,1511.54,4181
2444,Grocery,8.54,8.54,North,High,Pending,28.87,
2445,Clothing,119.23,119.23,South,Low,Pending,162.72,8596
2446,Clothing,26.5,26.5,West,High,Completed,67.93,
2447,Grocery,47.22,47.22,East,Medium,Cancelled,117.15,7848
2448,Electronics,974.3,974.3,South,Medium,Cancelled,1673.1,6799
2449,Electronics,78.71,78.71,West,High,Pending,152.68,7973
2450,Grocery,86.02,86.02,South,High,Returned,110.24,5243
2451,Toys,108.32,108.32,East,High,Pending,412.13,5522
2452,Toys,21.86,21.86,West,High,Returned,60.63,9574
2453,Books,31.21,31.21,North,Medium,Pending,128.53,3950
2454,Electronics,1646.64,1646.64,North,Medium,Cancelled,7253.55,8231
2455,Electronics,1996.11,1996.11,West,Low,Pending,3042.53,1674
2456,Grocery,30.13,30.13,East,Medium,Cancelled,33.95,4588
2457,Toys,55.08,55.08,South,Low,Returned,176.53,1176
2458,Grocery,37.18,37.18,Central,Medium,Pending,88.85,7848
2459,Electronics,597.7,597.7,South,Low,Returned,2320.6,1198
2460,Electronics,1211.46,1211.46,East,Low,Cancelled,3420.17,3857
2461,Clothing,84.25,84.25,East,Low,Completed,362.95,
2462,Furniture,1483.17,1483.17,West,High,Cancelled,4230.98,7726
2463,Clothing,65.78,65.78,Central,Medium,Cancelled,111.27,7146
2464,Clothing,113.02,113.02,East,Medium,Cancelled,515.78,3152
2465,Sports,379.96,379.96,North,Medium,Cancelled,1711.92,7107
2466,Electronics,1879.85,1879.85,West,Low,Pending,6058.44,9470
2467,Toys,53.51,53.51,Central,Medium,Completed,108.0,7748
2468,Sports,26.3,26.3,South,Low,Pending,70.11,9342
2469,Furniture,712.69,712.69,West,Low,Pending,636.76,2970
